user_id,item_id,rating,timestamp,robinson_rating
115,20,3,881171009,-1.2409774791661476
20,288,1,879667584,-2.556867573920911
201,219,4,884112673,1.3449345184743249
13,526,3,882141053,-0.1842994164911389
246,919,4,884920949,1.1444050848736198
138,26,5,879024232,1.486181382789012
167,232,1,892738341,-2.122228012981856
60,427,5,883326620,1.976858183614001
57,304,5,883698581,2.1908271524464595
223,274,4,891550094,1.0382095386834795
189,512,4,893277702,-0.2353574087734552
243,15,3,879987440,-1.173202981380856
92,1049,1,890251826,-3.31968570298677
246,416,3,884923047,-0.010712160396733979
194,165,4,879546723,1.5339576286494692
241,690,2,887249482,-2.0558242699478186
178,248,4,882823954,0.37814240755979855
254,1444,3,886475558,-0.11833653541761358
293,5,3,888906576,-0.021535206392010064
127,229,5,884364867,0.7512403543589321
225,237,5,879539643,0.7178788321590958
299,229,3,878192429,-0.8569268345742236
225,480,5,879540748,0.7178788321590958
276,54,3,874791025,-0.804418171992914
291,144,5,874835091,2.1073584759270276
222,366,4,878183381,1.1343349025615097
267,518,5,878971773,1.6986663807089886
42,403,3,881108684,-1.1313250072301753
11,111,4,891903862,0.8423766493514558
95,625,4,888954412,0.6632942261952623
8,338,4,879361873,-0.07083002334361563
162,25,4,877635573,0.7178788321590958
87,1016,4,879876194,0.268450748133333
279,154,5,875296291,2.499831757235995
145,275,2,885557505,-1.4254398471324288
119,1153,5,874781198,1.6185226646428268
62,498,4,879373848,0.8349806108410356
62,382,3,879375537,-0.531065606607292
28,209,4,881961214,0.3192360551344036
135,23,4,879857765,1.0536245003755011
32,294,3,883709863,-0.5714255089838783
90,382,5,891383835,1.1505147065550567
286,208,4,877531942,0.15981000548464921
293,685,3,888905170,-0.021535206392010064
216,144,4,880234639,0.15969876317686105
166,328,5,886397722,1.5576488184558002
250,496,4,878090499,0.051373467530813545
271,132,5,885848672,2.2539395158776063
160,174,5,876860807,1.6978757268272098
265,118,4,875320714,0.41287362442127645
198,498,3,884207492,-0.5038168013557773
42,96,5,881107178,1.8683050655878275
168,151,5,884288058,1.873897052614398
110,307,4,886987260,1.6461371497516972
58,144,4,884304936,-0.17666233224323472
90,648,4,891384754,-0.6197601489751247
271,346,4,885844430,0.5192211761922523
62,21,3,879373460,-0.531065606607292
279,832,3,881375854,-0.5793999179928774
237,514,4,879376641,-0.35071399041320783
94,789,4,891720887,0.3792416277352489
128,485,3,879966895,-1.0677781498651748
298,317,4,884182806,-0.09874388942434655
44,195,5,878347874,2.275358623669534
264,200,5,886122352,1.059428356162638
194,385,2,879524643,-1.422317996105718
72,195,5,880037702,1.9853266970149885
222,750,5,883815120,2.6363343886545874
250,264,3,878089182,-1.3027331710309922
41,265,3,890687042,-1.4490396221481434
224,245,3,888082216,-0.19302025539784573
82,135,3,878769629,-0.3126661352948638
262,1147,4,879791710,1.4593257494313254
293,471,3,888904884,-0.021535206392010064
216,658,3,880245029,-1.215961476803788
250,140,3,878092059,-1.3027331710309922
59,23,5,888205300,1.5551117826600211
286,379,5,877533771,1.744857950789575
244,815,4,880605185,0.30002061632117494
7,479,4,891352010,-0.1661393070693267
174,368,1,886434402,-2.093684685415191
87,274,4,879876734,0.268450748133333
194,1211,2,879551380,-1.422317996105718
82,1134,2,884714402,-1.3024565342753134
13,836,2,882139746,-1.0230991638273397
13,272,4,884538403,0.7869803536848995
244,756,2,880605157,-2.108282074806913
305,427,5,886323090,2.256983818656715
95,787,2,888954930,-1.8255149655467577
43,14,2,883955745,-2.3509522703951466
299,955,4,889502823,0.8062309217435053
57,419,3,883698454,-0.7540866596228807
84,405,3,883452363,-1.548165819412118
269,504,4,891449922,0.8725171430800637
299,111,3,877878184,-0.8569268345742236
194,466,4,879525876,1.5339576286494692
160,135,4,876860807,-0.08707530062656725
99,268,3,885678247,-0.8845924650731174
10,486,4,877886846,-0.4363276658301807
259,117,4,874724988,0.1820008028190526
85,427,3,879456350,-0.9910686683344954
303,919,4,879467295,0.6088588906895959
213,273,5,878870987,1.2745161229773119
121,514,3,891387947,-0.7908526498851407
90,98,5,891383204,1.1505147065550567
49,559,2,888067405,-0.6789847862969709
42,794,3,881108425,-1.1313250072301753
155,323,2,879371261,-1.0076422443053954
68,117,4,876973939,0.62898657304759
172,177,4,875537965,1.492966364805982
19,4,4,885412840,0.7562703169497993
268,231,4,875744136,1.4411920081127072
5,2,3,875636053,0.07164000522956865
305,117,2,886324028,-1.9825370262422735
44,294,4,883612356,0.36250884942881534
43,137,4,875975656,0.2753508767100556
279,1336,1,875298353,-2.4705729472771396
80,466,5,887401701,1.8161033032435114
254,164,4,886472768,1.432885711428895
298,281,3,884183336,-1.7302057031231803
279,1240,1,892174404,-2.4705729472771396
66,298,4,883601324,0.7380360959941853
18,443,3,880130193,-1.3898487334211163
268,1035,2,875542174,-1.2726210883119444
99,79,4,885680138,0.48280486810882356
13,98,4,881515011,0.7869803536848995
26,258,3,891347949,0.09766600262299407
7,455,4,891353086,-0.1661393070693267
222,755,4,878183481,1.1343349025615097
200,673,5,884128554,1.6278804228271002
119,328,4,876923913,-0.15023158748635382
213,172,5,878955442,1.2745161229773119
276,322,3,874786392,-0.804418171992914
94,1217,3,891723086,-1.04032380741604
130,379,4,875801662,-0.17786026180800407
38,328,4,892428688,-0.3477729095852577
160,719,3,876857977,-1.5309092184318327
293,1267,3,888906966,-0.021535206392010064
26,930,2,891385985,-1.6976024120427085
130,216,4,875216545,-0.17786026180800407
92,1079,3,886443455,-0.44117416065340237
256,452,4,882164999,-0.14144495290291206
1,61,4,878542420,0.21562943398531056
72,48,4,880036718,0.0304959628446849
56,755,3,892910207,-1.1171477610969744
13,360,4,882140926,0.7869803536848995
15,405,2,879455957,-0.8373370389555925
92,77,3,875654637,-0.44117416065340237
207,476,2,884386343,-2.2212762145873244
292,174,5,881105481,1.2997366958948393
232,483,5,888549622,1.842984180310523
251,748,2,886272175,-2.938120025104804
224,26,3,888104153,-0.19302025539784573
181,220,4,878962392,3.2584513555879995
259,255,4,874724710,0.1820008028190526
305,471,4,886323648,0.7698539935117489
52,280,3,882922806,-2.442056321142538
161,202,5,891170769,2.8595916394728023
148,408,5,877399018,1.1854334865058245
125,235,2,892838559,-1.6619523400788312
97,228,5,884238860,1.022155205142998
58,1098,4,884304936,-0.17666233224323472
83,234,4,887665548,0.6060618035483449
90,347,4,891383319,-0.6197601489751247
272,178,5,879455113,1.0985717285220105
194,181,3,879521396,0.013697576463497958
125,478,4,879454628,0.5129841503907143
110,688,1,886987605,-3.2298858514213813
299,14,4,877877775,0.8062309217435053
151,10,5,879524921,1.4498035539805985
269,127,4,891446165,0.8725171430800637
6,14,5,883599249,2.1632098472962613
54,106,3,880937882,-1.1040587792775312
303,69,5,879467542,2.15369988285575
16,944,1,877727122,-3.648916259203475
301,790,4,882078621,0.6136595975827054
276,1091,3,874793035,-0.804418171992914
305,214,2,886323068,-1.9825370262422735
194,1028,2,879541148,-1.422317996105718
91,323,2,891438397,-2.3813362382221968
87,554,4,879875940,0.268450748133333
294,109,4,877819599,0.8264172455790887
286,171,4,877531791,0.15981000548464921
200,318,5,884128458,1.6278804228271002
229,328,1,891632142,-1.7273889824896491
178,568,4,882826555,0.37814240755979855
303,842,2,879484804,-1.5603225502591807
62,65,4,879374686,0.8349806108410356
207,591,3,876018608,-0.3941693067195966
92,172,4,875653271,1.1309175933035696
301,401,4,882078040,0.6136595975827054
36,339,5,882157581,1.4027020559548573
70,746,3,884150257,-0.8849974309438974
63,242,3,875747190,-0.22529249825328868
28,201,3,881961671,-1.1744579437416032
279,68,4,875307407,0.8377571003852602
250,7,4,878089716,0.051373467530813545
14,98,3,890881335,-1.6700588801609881
299,1018,3,889502324,-0.8569268345742236
194,54,3,879525876,0.013697576463497958
303,815,3,879485532,-0.5629485160962094
119,237,5,874775038,1.6185226646428268
295,218,5,879966498,1.439492755611729
268,930,2,875742942,-1.2726210883119444
268,2,2,875744173,-1.2726210883119444
66,258,4,883601089,0.7380360959941853
233,202,5,879394264,1.0536245003755011
83,623,4,880308578,0.6060618035483449
214,334,3,891542540,-1.577969593835076
192,476,2,881368243,-1.8886167170992674
100,344,4,891374868,1.3332815076119475
268,145,1,875744501,-2.6206965513068083
301,56,4,882076587,0.6136595975827054
307,89,5,879283786,1.746651291639784
234,141,3,892334609,-0.1787653713794003
83,576,4,880308755,0.6060618035483449
181,264,2,878961624,1.2831102074318939
297,133,4,875240090,0.7538592698079509
38,153,5,892430369,0.9869941781656076
7,382,4,891352093,-0.1661393070693267
264,813,4,886122952,-0.6798645682417247
181,872,1,878961814,-0.6759525041302396
201,146,1,884140579,-2.842663784726165
85,507,4,879456199,0.7820881396880036
269,367,3,891450023,-0.12298545634712116
59,468,3,888205855,-1.4484258975076032
286,143,4,889651549,0.15981000548464921
193,96,1,889124507,-2.508934255124016
113,595,5,875936424,1.6123692768361686
292,11,5,881104093,1.2997366958948393
130,1014,3,876250718,-1.5444187104802796
275,98,4,875155140,1.949568126699752
189,520,5,893265380,1.415477397611821
219,82,1,889452455,-2.069777986405534
218,209,5,877488546,2.3936786352579897
123,427,3,879873020,-1.3269709529623206
119,222,5,874775311,1.6185226646428268
158,177,4,880134407,0.15719889154787065
222,118,4,877563802,1.1343349025615097
302,322,2,879436875,-0.6101772613342827
279,501,3,875308843,-0.5793999179928774
301,79,5,882076403,2.617035496459013
181,3,2,878963441,1.2831102074318939
201,695,1,884140115,-2.842663784726165
13,198,3,881515193,-0.1842994164911389
1,189,3,888732928,-0.8845924650731174
145,237,5,875270570,1.9694285623809475
23,385,4,874786462,0.4911909750897897
201,767,4,884114505,1.3449345184743249
296,705,5,884197193,0.9937196076843084
42,546,3,881105817,-1.1313250072301753
33,872,3,891964230,-1.6123692768361686
301,554,3,882078830,-1.0076422443053954
16,64,5,877720297,0.8399422786855756
95,135,3,879197562,-0.6470592515217944
154,357,4,879138713,-0.04096210177337938
77,484,5,884733766,1.6593336430699277
296,508,5,884196584,0.9937196076843084
302,303,2,879436785,-0.6101772613342827
244,673,3,880606667,-1.0804593073591884
222,77,4,878183616,1.1343349025615097
13,215,5,882140588,2.0718084901745932
16,705,5,877722736,0.8399422786855756
270,452,4,876956264,-0.9407111765666369
145,15,2,875270655,-1.4254398471324288
187,64,5,879465631,1.5347049606139649
200,304,5,876041644,1.6278804228271002
170,749,5,887646170,1.6636686202548105
101,829,3,877136138,0.15611282237060506
184,218,3,889909840,-1.1504090973353645
128,204,4,879967478,0.38950106572006404
181,1295,1,878961781,-0.6759525041302396
184,153,3,889911285,-1.1504090973353645
1,33,4,878542699,0.21562943398531056
1,160,4,875072547,0.21562943398531056
184,321,5,889906967,2.367979508567212
54,595,3,880937813,-1.1040587792775312
94,343,4,891725009,0.3792416277352489
128,508,4,879967767,0.38950106572006404
23,323,2,874784266,-2.5075151725125133
301,227,3,882077222,-1.0076422443053954
301,191,3,882075672,-1.0076422443053954
112,903,1,892440172,-2.852792177516214
82,183,3,878769848,-0.3126661352948638
222,724,3,878181976,-0.12425896962910905
218,430,3,877488316,-1.0033441650825885
308,1197,4,887739521,0.420072250018279
303,134,5,879467959,2.15369988285575
133,751,3,890588547,-0.32338023737321053
215,212,2,891435680,-2.964704674304278
69,256,5,882126156,1.545258042438798
254,662,4,887347350,1.432885711428895
276,2,4,874792436,0.7105116391112307
104,984,1,888442575,-2.1883024649556226
63,1067,3,875747514,-0.22529249825328868
267,410,4,878970785,0.03387568738554124
13,56,5,881515011,2.0718084901745932
240,879,3,885775745,-0.9142038044968298
286,237,2,875806800,-2.0810266751270987
294,271,5,889241426,2.459651713631952
90,1086,4,891384424,-0.6197601489751247
18,26,4,880129731,0.20411609387177046
92,229,3,875656201,-0.44117416065340237
308,649,4,887739292,0.420072250018279
144,89,3,888105691,-1.2820758651948247
191,302,4,891560253,0.7178788321590958
59,951,3,888206409,-1.4484258975076032
200,96,5,884129409,1.6278804228271002
16,197,5,877726146,0.8399422786855756
61,678,3,892302309,0.19941352173307028
271,199,4,885848448,0.5192211761922523
271,709,3,885849325,-0.9685543571408811
142,169,5,888640356,1.8280059368225214
275,597,3,876197678,-0.24272291045538988
222,151,3,878182109,-0.12425896962910905
87,40,3,879876917,-1.2452409378917564
207,258,4,877879172,1.3642491989266534
272,1393,2,879454663,-2.9331017132225554
177,333,4,880130397,0.45986843851326675
207,1115,2,879664906,-2.2212762145873244
299,577,3,889503806,-0.8569268345742236
271,378,4,885849447,0.5192211761922523
305,425,4,886324486,0.7698539935117489
49,959,2,888068912,-0.6789847862969709
94,1224,3,891722802,-1.04032380741604
130,1017,3,874953895,-1.5444187104802796
10,175,3,877888677,-2.852792177516214
203,321,3,880433418,-0.6474361066385189
191,286,4,891560842,0.7178788321590958
43,323,3,875975110,-1.2271931956268827
21,558,5,874951695,2.533461695215224
197,96,5,891409839,2.080758658188576
13,344,2,888073635,-1.0230991638273397
194,66,3,879527264,0.013697576463497958
234,206,4,892334543,1.415143652819527
308,402,4,887740700,0.420072250018279
308,640,4,887737036,0.420072250018279
269,522,5,891447773,2.285515072314521
94,265,4,891721889,0.3792416277352489
268,62,3,875310824,0.025474856487300794
272,12,5,879455254,1.0985717285220105
121,291,3,891390477,-0.7908526498851407
296,20,5,884196921,0.9937196076843084
134,286,3,891732334,-0.8740008545134015
180,462,5,877544218,1.1450508771693777
234,612,3,892079140,-0.1787653713794003
104,117,2,888465972,-0.8013990344446874
38,758,1,892434626,-2.312500519199709
269,845,1,891456255,-2.0450370248262013
7,163,4,891353444,-0.1661393070693267
234,1451,3,892078343,-0.1787653713794003
275,405,2,876197645,-2.547988190783762
52,250,3,882922661,-2.442056321142538
102,823,3,888801465,0.7178788321590958
13,186,4,890704999,0.7869803536848995
178,731,4,882827532,0.37814240755979855
236,71,3,890116671,-0.6385735440712862
256,781,5,882165296,1.5804396853338176
263,176,5,891299752,1.4075479794072032
244,186,3,880605697,-1.0804593073591884
279,1181,4,875314001,0.8377571003852602
43,815,4,883956189,0.2753508767100556
83,78,2,880309089,-1.7389599674875942
151,197,5,879528710,1.4498035539805985
254,436,2,886474216,-1.591518547589993
109,631,3,880579371,-0.5735041048050261
297,716,3,875239422,-0.717878832159096
249,188,4,879641067,-0.3132163437099188
144,699,4,888106106,0.3576284192699311
301,604,4,882075994,0.6136595975827054
64,392,3,889737542,-1.0594283561626379
92,501,2,875653665,-1.906852819276097
222,97,4,878181739,1.1343349025615097
268,436,3,875310745,0.025474856487300794
293,135,5,888905550,2.84673382464785
213,173,5,878955442,1.2745161229773119
160,460,2,876861185,-2.556867573920911
13,498,4,882139901,0.7869803536848995
59,715,5,888205921,1.5551117826600211
5,17,4,875636198,1.1771709380668125
125,163,5,879454956,1.7792842064635692
174,315,5,886432749,1.3170926095587756
114,505,3,881260203,-0.8640299807320889
213,515,4,878870518,-0.6101772613342827
23,196,2,874786926,-2.5075151725125133
128,15,4,879968827,0.38950106572006404
239,56,4,889179478,-0.8800361618554045
181,279,1,878962955,-0.6759525041302396
291,80,4,875086354,0.2836412068539485
250,238,4,878089963,0.051373467530813545
201,649,3,884114275,-0.11915544846826351
60,60,5,883327734,1.976858183614001
181,325,2,878961814,1.2831102074318939
119,407,3,887038665,-1.563911066901809
287,1,5,875334088,1.2997366958948393
216,228,3,880245642,-1.215961476803788
216,531,4,880233810,0.15969876317686105
203,471,4,880434463,0.8077914933713021
92,587,3,875660408,-0.44117416065340237
13,892,3,882774224,-0.1842994164911389
213,176,4,878956338,-0.6101772613342827
286,288,5,875806672,1.744857950789575
117,1047,2,881009697,-2.7045186140357362
99,111,1,885678886,-3.2458922185771404
11,558,3,891904214,-0.7517958143529229
65,47,2,879216672,-2.9674405694867096
295,194,4,879517412,-0.6330275016181891
269,217,2,891451610,-0.8948464142160564
85,259,2,881705026,-2.7358270867933965
250,596,5,878089921,1.9007520474817283
137,144,5,881433689,0.7834666439146042
201,960,2,884112077,-1.4369286125593324
257,137,4,882049932,-0.2575476244911789
111,328,4,891679939,0.6234923503295394
91,480,4,891438875,-0.08529668518675255
215,211,4,891436202,0.31634075659334626
181,938,1,878961586,-0.6759525041302396
189,1060,5,893264301,1.415477397611821
1,20,4,887431883,0.21562943398531056
303,404,4,879468375,0.6088588906895959
299,305,3,879737314,-0.8569268345742236
187,210,4,879465242,-0.30002061632117516
222,278,2,877563913,-1.267297352834457
214,568,4,892668197,0.09797156011490511
293,770,3,888906655,-0.021535206392010064
285,191,4,890595859,0.0
303,252,3,879544791,-0.5629485160962094
96,156,4,884402860,-0.7728462524286317
72,1110,3,880037334,-1.5802087560734195
115,1067,4,881171009,-0.227756546860065
7,430,3,891352178,-1.4041798258976121
116,350,3,886977926,0.10231596586163572
73,480,4,888625753,0.0949994572639572
269,246,5,891457067,2.285515072314521
263,419,5,891299514,1.4075479794072032
70,431,3,884150257,-0.8849974309438974
221,475,4,875244204,0.568835626244235
72,182,5,880036515,1.9853266970149885
25,357,4,885852757,-0.13404545614361643
290,50,5,880473582,2.7414227115857868
189,526,4,893266205,-0.2353574087734552
299,303,3,877618584,-0.8569268345742236
264,294,3,886121516,-1.7273889824896491
200,365,5,884129962,1.6278804228271002
187,135,4,879465653,-0.30002061632117516
184,187,4,889909024,0.5596001398922694
63,289,2,875746985,-1.7623570474773018
13,229,4,882397650,0.7869803536848995
298,486,3,884183063,-1.7302057031231803
235,185,4,889655435,-0.1334738263280218
62,712,4,879376178,0.8349806108410356
246,94,2,884923505,-0.9612642741796633
54,742,5,880934806,1.8712704969849023
63,762,3,875747688,-0.22529249825328868
11,732,3,891904596,-0.7517958143529229
92,168,4,875653723,1.1309175933035696
8,550,3,879362356,-1.1917550625832039
307,174,4,879283480,0.18689604040904964
303,200,4,879468459,0.6088588906895959
256,849,2,882164603,-2.94433885280913
72,54,3,880036854,-1.5802087560734195
164,406,2,889402389,-2.7806519899117994
117,150,4,880125101,-0.048584947538535386
224,77,4,888103872,1.4111643892480095
193,869,3,889127811,-0.5084111803998295
94,184,2,891720862,-2.3278544089840847
281,338,2,881200457,-1.4490396221481434
130,109,3,874953794,-1.5444187104802796
128,371,1,879966954,-3.5614473577355596
94,720,1,891723593,-3.7356712126749088
182,845,3,885613067,-1.2196801397660293
129,873,1,883245452,-2.3049902118343972
254,229,4,886474580,1.432885711428895
64,381,4,879365491,0.509134646832329
151,176,2,879524293,-2.5651761127794224
45,25,4,881014015,0.5770571059998038
193,879,3,889123257,-0.5084111803998295
276,922,4,889174849,0.7105116391112307
276,57,3,874787526,-0.804418171992914
234,187,4,892079140,1.415143652819527
181,306,1,878962006,-0.6759525041302396
21,370,1,874951293,-1.957380715136554
293,249,3,888905229,-0.021535206392010064
264,721,5,886123656,1.059428356162638
10,611,5,877886722,1.750869712366798
197,346,3,891409070,-0.46626802461871614
276,142,3,874792945,-0.804418171992914
308,427,4,887736584,0.420072250018279
221,943,4,875246759,0.568835626244235
131,126,4,883681514,-0.4945630637664966
268,824,2,876518557,-1.2726210883119444
109,8,3,880572642,-0.5735041048050261
198,58,3,884208173,-0.5038168013557773
230,680,4,880484286,-0.04712335063411529
181,741,1,878962918,-0.6759525041302396
192,1061,4,881368891,0.48417795187232326
234,448,3,892335501,-0.1787653713794003
90,900,4,891382309,-0.6197601489751247
193,941,4,889124890,1.0705443065595837
128,603,5,879966839,2.0558242699478178
126,905,2,887855283,-1.9399159702554414
244,265,4,880606634,0.30002061632117494
90,289,3,891382310,-1.8773185483980015
157,25,3,886890787,-0.9987164468322411
305,71,3,886323684,-0.6058672452085508
119,382,5,874781742,1.6185226646428268
21,222,2,874951382,-0.5835148080566599
231,181,4,888605273,0.5049674134270109
280,508,3,891700453,-0.7715585804453284
288,132,3,886374129,-1.3248476798869764
279,1497,2,890780576,-1.5643654116921386
301,33,4,882078228,0.6136595975827054
72,699,3,880036783,-1.5802087560734195
90,259,2,891382392,-3.0565243930265247
308,55,3,887738760,-1.4314017644596204
59,742,3,888203053,-1.4484258975076032
94,744,4,891721462,0.3792416277352489
130,642,4,875216933,-0.17786026180800407
26,1015,3,891352136,0.09766600262299407
56,121,5,892679480,2.3098444652068513
82,508,2,884714249,-1.3024565342753134
62,12,4,879373613,0.8349806108410356
276,40,3,874791871,-0.804418171992914
181,1015,1,878963121,-0.6759525041302396
152,301,3,880147407,-1.9364715621278987
178,845,4,882824291,0.37814240755979855
217,597,4,889070087,0.9897023216558665
79,303,4,891271203,-0.2285899556856141
138,484,4,879024127,-0.6289865730475898
308,81,5,887737293,2.3779142099175705
75,284,2,884050393,-1.278455390434654
269,198,4,891447062,0.8725171430800637
307,94,3,877122695,-1.2196801397660293
222,781,3,881059677,-0.12425896962910905
121,740,3,891390544,-0.7908526498851407
269,22,1,891448072,-2.0450370248262013
13,864,4,882141924,0.7869803536848995
230,742,5,880485043,1.5467441371940407
269,507,4,891448800,0.8725171430800637
239,1099,5,889179253,0.7613705781945465
245,1028,5,888513447,2.8177027159748316
56,546,3,892679460,-1.1171477610969744
295,961,5,879519556,1.439492755611729
271,1028,2,885848102,-2.2728340403201917
222,812,2,881059117,-1.267297352834457
69,240,3,882126156,-1.1854334865058245
10,7,4,877892210,-0.4363276658301807
22,376,3,878887112,-0.6881493357394238
294,931,3,889242857,-0.7794979985241804
82,717,1,884714492,-2.3715186338516436
279,399,4,875313859,0.8377571003852602
269,234,1,891449406,-2.0450370248262013
6,98,5,883600680,2.1632098472962613
243,1039,4,879988184,0.6062395554237653
298,181,4,884125629,-0.09874388942434655
282,325,1,881703044,-3.3340392818433005
78,323,1,879633567,-2.442056321142538
118,200,5,875384647,0.47716769124698616
283,1114,5,879297545,1.5304084875208412
171,292,4,891034835,0.9432480365547719
70,217,4,884151119,0.9219362121033533
10,100,5,877891747,1.750869712366798
245,181,4,888513664,0.8958651770046221
107,333,3,891264267,0.0
246,561,1,884923445,-2.0881011492964774
13,901,1,883670672,-2.11518014803147
276,70,4,874790826,0.7105116391112307
244,17,2,880607205,-2.108282074806913
189,56,5,893265263,1.415477397611821
226,242,5,883888671,2.044213533394351
62,1016,4,879373008,0.8349806108410356
276,417,4,874792907,0.7105116391112307
214,478,4,891544052,0.09797156011490511
306,235,4,876504354,0.19628312429849218
222,26,3,878183043,-0.12425896962910905
280,631,5,891700751,2.0230781295699867
60,430,5,883326122,1.976858183614001
56,71,4,892683275,0.4755288125776569
42,274,5,881105817,1.8683050655878275
1,202,5,875072442,1.7352924517771238
13,809,4,882397582,0.7869803536848995
173,289,4,877556988,-0.5438583200079908
15,749,1,879455311,-1.9972995038448742
185,23,4,883524249,-0.17438909269012567
280,540,3,891702304,-0.7715585804453284
244,381,4,880604077,0.30002061632117494
150,293,4,878746946,-0.06529347583849604
7,497,4,891352134,-0.1661393070693267
178,317,4,882826915,0.37814240755979855
178,742,3,882823833,-1.2372495797269203
95,1217,3,880572658,-0.6470592515217944
234,1462,3,892333865,-0.1787653713794003
97,222,5,884238887,1.022155205142998
109,127,2,880563471,-1.8579178455824628
117,268,5,880124306,1.5241319561580087
269,705,2,891448850,-0.8948464142160564
130,1246,3,876252497,-1.5444187104802796
264,655,4,886123530,-0.6798645682417247
207,13,3,875506839,-0.3941693067195966
42,588,5,881108147,1.8683050655878275
246,409,2,884923372,-0.9612642741796633
87,367,4,879876702,0.268450748133333
101,304,3,877135677,0.15611282237060506
256,127,4,882164406,-0.14144495290291206
92,794,3,875654798,-0.44117416065340237
181,762,2,878963418,1.2831102074318939
213,235,1,878955115,-4.01970382647222
92,739,2,876175582,-1.906852819276097
292,661,5,881105561,1.2997366958948393
246,665,4,884922831,1.1444050848736198
274,845,5,878945579,1.419543301163778
188,692,5,875072583,1.8815452306005684
18,86,4,880129731,0.20411609387177046
5,439,1,878844423,-1.9583113201101503
236,632,3,890116254,-0.6385735440712862
193,407,4,889127921,1.0705443065595837
144,709,4,888105940,0.3576284192699311
90,1198,5,891383866,1.1505147065550567
48,609,4,879434819,0.15848525683451212
5,225,2,875635723,-0.8603343943405294
22,128,5,878887983,1.8553237952682142
311,432,4,884365485,0.2639829807146043
8,22,5,879362183,1.5385732185502052
276,188,4,874792547,0.7105116391112307
222,173,5,878183043,2.6363343886545874
72,866,4,880035887,0.0304959628446849
299,134,4,878192311,0.8062309217435053
1,171,5,889751711,1.7352924517771238
308,295,3,887741461,-1.4314017644596204
165,216,4,879525778,-0.06964882969408967
222,49,3,878183512,-0.12425896962910905
181,121,4,878962623,3.2584513555879995
200,11,5,884129542,1.6278804228271002
234,626,4,892336358,1.415143652819527
244,707,4,880606243,0.30002061632117494
90,25,5,891384789,1.1505147065550567
208,216,5,883108324,1.9482480742191364
263,96,4,891298336,-0.324711515661347
134,323,4,891732335,0.3364891319030846
279,586,4,892864663,0.8377571003852602
2,292,4,888550774,0.3049135673805086
288,593,2,886892127,-2.0149834226182026
49,302,4,888065432,1.5021258220317106
286,153,5,877531406,1.744857950789575
205,304,3,888284313,0.0
22,80,4,878887227,0.32849847382385383
234,318,4,892078890,1.415143652819527
223,328,3,891548959,-0.15939364506874182
15,25,3,879456204,0.0200856486395356
268,147,4,876514002,1.4411920081127072
94,1220,3,891722678,-1.04032380741604
274,405,4,878945840,-0.32568666777971594
7,492,5,891352010,1.4041798258976115
268,217,2,875744501,-1.2726210883119444
16,55,5,877717956,0.8399422786855756
164,620,3,889402298,-1.7217257770154848
290,161,4,880474293,1.0382095386834795
92,515,4,875640800,1.1309175933035696
239,1070,5,889179032,0.7613705781945465
56,449,5,892679308,2.3098444652068513
